variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate
conditional_dualhead_control,4,myops_edema,all_cases,44,0.29011343886609364,104.86990369719896,81.85939535141786,60.65909090909091,48.65909090909091,0.25
conditional_dualhead_control,4,myops_edema,gt_positive_only,16,0.11031195688175752,176.96796248902325,138.13772965551766,159.6875,126.6875,0.0
conditional_dualhead_control,4,myops_edema,t2_present,16,0.11031195688175752,176.96796248902325,138.13772965551766,159.6875,126.6875,0.0
conditional_dualhead_control,4,myops_edema,complete_modality,16,0.11031195688175752,176.96796248902325,138.13772965551766,159.6875,126.6875,0.0
conditional_dualhead_control,4,myops_edema,CenterB,7,0.2135202428369816,177.32452400191121,128.6565209052719,114.71428571428571,75.0,0.0
conditional_dualhead_control,4,myops_edema,CenterC,9,0.030038845583249898,176.69063686788817,145.51200312793102,194.66666666666666,166.88888888888889,0.0
conditional_dualhead_control,4,myops_edema,C0+LGE,4,0.25,0.0,0.0,5.5,5.5,0.25
conditional_dualhead_control,4,myops_edema,LGE-only,24,0.4166666666666667,0.0,0.0,3.8333333333333335,3.8333333333333335,0.4166666666666667
conditional_dualhead_control,4,myops_edema,no_T2_empty_GT,28,0.39285714285714285,0.0,0.0,4.071428571428571,4.071428571428571,0.39285714285714285
conditional_dualhead_control,5,myops_scar,all_cases,44,0.0581369138129236,169.75105067615783,113.44915153919219,190.72727272727272,139.8181818181818,0.0
conditional_dualhead_control,5,myops_scar,gt_positive_only,43,0.05948893506438695,169.75105067615783,113.44915153919219,192.32558139534885,140.2325581395349,0.0
conditional_dualhead_control,5,myops_scar,t2_present,16,0.1233858046529162,176.0644115214122,134.1515657992483,177.375,145.0,0.0
conditional_dualhead_control,5,myops_scar,complete_modality,16,0.1233858046529162,176.0644115214122,134.1515657992483,177.375,145.0,0.0
conditional_dualhead_control,5,myops_scar,CenterB,7,0.053176627455053756,174.6165889877711,124.92900789471669,72.28571428571429,51.0,0.0
conditional_dualhead_control,5,myops_scar,CenterC,9,0.17799294247347588,177.19049571424418,141.32466639166176,259.1111111111111,218.11111111111111,0.0
conditional_dualhead_control,5,myops_scar,C0+LGE,4,0.08187730286210845,170.7978741828678,136.18359705126687,270.0,224.25,0.0
conditional_dualhead_control,5,myops_scar,LGE-only,24,0.010680921744731068,165.4112905076495,96.80573634347878,186.41666666666666,122.29166666666667,0.0
conditional_dualhead_control,5,myops_scar,no_T2_empty_GT,1,0.0,,,122.0,122.0,0.0
