variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate
srr_v2_capacity12_scar_precision_nointeract,4,myops_edema,all_cases,44,0.5705013540806446,74.7134043869571,52.95296385870038,13.318181818181818,10.409090909090908,0.5
srr_v2_capacity12_scar_precision_nointeract,4,myops_edema,gt_positive_only,16,0.19387872372177264,177.4443354190231,125.76328916441341,34.875,26.875,0.0
srr_v2_capacity12_scar_precision_nointeract,4,myops_edema,t2_present,16,0.19387872372177264,177.4443354190231,125.76328916441341,34.875,26.875,0.0
srr_v2_capacity12_scar_precision_nointeract,4,myops_edema,complete_modality,16,0.19387872372177264,177.4443354190231,125.76328916441341,34.875,26.875,0.0
srr_v2_capacity12_scar_precision_nointeract,4,myops_edema,CenterB,7,0.391581814576014,173.3621144866312,100.33962692241509,18.142857142857142,11.428571428571429,0.0
srr_v2_capacity12_scar_precision_nointeract,4,myops_edema,CenterC,9,0.040109653057362735,180.6193961442168,145.53724868596763,47.888888888888886,38.888888888888886,0.0
srr_v2_capacity12_scar_precision_nointeract,4,myops_edema,C0+LGE,4,1.0,0.0,0.0,0.0,0.0,1.0
srr_v2_capacity12_scar_precision_nointeract,4,myops_edema,LGE-only,24,0.75,0.0,0.0,1.1666666666666667,1.1666666666666667,0.75
srr_v2_capacity12_scar_precision_nointeract,4,myops_edema,no_T2_empty_GT,28,0.7857142857142857,0.0,0.0,1.0,1.0,0.7857142857142857
srr_v2_capacity12_scar_precision_nointeract,5,myops_scar,all_cases,44,0.2643281847183718,149.54713608320864,107.15116512172774,29.522727272727273,19.545454545454547,0.022727272727272728
srr_v2_capacity12_scar_precision_nointeract,5,myops_scar,gt_positive_only,43,0.27047535180484555,149.54713608320864,107.15116512172774,30.093023255813954,19.88372093023256,0.023255813953488372
srr_v2_capacity12_scar_precision_nointeract,5,myops_scar,t2_present,16,0.2579956255999684,162.61686918331404,126.74874877522377,33.1875,26.375,0.0
srr_v2_capacity12_scar_precision_nointeract,5,myops_scar,complete_modality,16,0.2579956255999684,162.61686918331404,126.74874877522377,33.1875,26.375,0.0
srr_v2_capacity12_scar_precision_nointeract,5,myops_scar,CenterB,7,0.35127616723713784,163.60704175858513,118.07648082178403,15.0,10.142857142857142,0.0
srr_v2_capacity12_scar_precision_nointeract,5,myops_scar,CenterC,9,0.1854440932155033,161.84673495810316,133.4938460723436,47.333333333333336,39.0,0.0
srr_v2_capacity12_scar_precision_nointeract,5,myops_scar,C0+LGE,4,0.19697468477368307,80.60635788754726,35.2622790485362,8.75,2.75,0.0
srr_v2_capacity12_scar_precision_nointeract,5,myops_scar,LGE-only,24,0.2797754741214222,149.44742325648244,102.89487467666852,30.541666666666668,17.791666666666668,0.041666666666666664
srr_v2_capacity12_scar_precision_nointeract,5,myops_scar,no_T2_empty_GT,1,0.0,,,5.0,5.0,0.0
